capital	Kotapinang Sultanate
capital	Kotapinang Sultanate
capital	Kotapinang Sultanate
capital	Yogyakarta Sultanate
capital	Yogyakarta Sultanate
capital	Yogyakarta Sultanate
capital	Gau Westphalia-North
capital	Gau Westphalia-North
capital	Gau Westphalia-North
capital	Volhynian Viceroyalty
capital	Volhynian Viceroyalty
capital	Volhynian Viceroyalty
capital	Generalbezirk Estland
capital	Generalbezirk Estland
capital	Generalbezirk Estland
capital	Temnikov Principality
capital	Temnikov Principality
capital	Temnikov Principality
capital	Krassó-Szörény County
capital	Krassó-Szörény County
capital	Krassó-Szörény County
capital	Mahameghavahana dynasty
capital	Mahameghavahana dynasty
capital	Mahameghavahana dynasty
capital	Gau Württemberg-Hohenzollern
capital	Gau Württemberg-Hohenzollern
capital	Gau Württemberg-Hohenzollern
capital	Tĩnh Hải quân
capital	Tĩnh Hải quân
capital	Tĩnh Hải quân
capital	Rai Sahasi II
capital	Rai Sahasi II
capital	Rai Sahasi II
capital	Rai Sahiras II
capital	Rai Sahiras II
capital	Rai Sahiras II
capital	Möng Pan State
capital	Möng Pan State
capital	Möng Pan State
capital	County of Hoya
capital	County of Hoya
capital	County of Hoya
capital	Bình Trị Thiên
capital	Bình Trị Thiên
capital	Bình Trị Thiên
capital	Duchy of Cleves
capital	Duchy of Cleves
capital	Duchy of Cleves
capital	Taifa of Málaga
capital	Taifa of Málaga
capital	Taifa of Málaga
capital	Duō Miè Kingdom
capital	Duō Miè Kingdom
capital	Duō Miè Kingdom
capital	Sanjak of Mosul
capital	Sanjak of Mosul
capital	Sanjak of Mosul
capital	Kingdom of Pong
capital	Kingdom of Pong
capital	Kingdom of Pong
capital	Kings of Persis
capital	Kings of Persis
capital	Kings of Persis
capital	Kingdom of Amber
capital	Kingdom of Amber
capital	Kingdom of Amber
capital	Kingdom of Niani
capital	Kingdom of Niani
capital	Kingdom of Niani
capital	2021 in Mongolia
capital	2021 in Mongolia
capital	2021 in Mongolia
capital	Duchy of Wiślica
capital	Duchy of Wiślica
capital	Duchy of Wiślica
capital	Kingdom of Ardra
capital	Kingdom of Ardra
capital	Kingdom of Ardra
capital	Banat of Craiova
capital	Banat of Craiova
capital	Banat of Craiova
capital	Imamate of Aussa
capital	Imamate of Aussa
capital	Imamate of Aussa
capital	State of Hanover
capital	State of Hanover
capital	State of Hanover
capital	Lordship of Gower
capital	Lordship of Gower
capital	Lordship of Gower
capital	Viscounty of Àger
capital	Viscounty of Àger
capital	Viscounty of Àger
capital	Sanjak of Tirhala
capital	Sanjak of Tirhala
capital	Sanjak of Tirhala
capital	Lordship of Chios
capital	Lordship of Chios
capital	Lordship of Chios
capital	Zhū Jiāng Kingdom
capital	Zhū Jiāng Kingdom
capital	Zhū Jiāng Kingdom
capital	Kingdom of Zazzau
capital	Kingdom of Zazzau
capital	Kingdom of Zazzau
capital	Colony of Liberia
capital	Colony of Liberia
capital	Colony of Liberia
capital	Republic of Massa
capital	Republic of Massa
capital	Republic of Massa
capital	County of Sargans
capital	County of Sargans
capital	County of Sargans
capital	Hafsids of Béjaïa
capital	Hafsids of Béjaïa
capital	Hafsids of Béjaïa
capital	Banat of Temeswar
capital	Banat of Temeswar
capital	Banat of Temeswar
capital	Republic of Gniew
capital	Republic of Gniew
capital	Republic of Gniew
capital	Tippu Tip's state
capital	Tippu Tip's state
capital	Tippu Tip's state
capital	Sanjak of Scutari
capital	Sanjak of Scutari
capital	Sanjak of Scutari
capital	Sanjak of Eğriboz
capital	Sanjak of Eğriboz
capital	Sanjak of Eğriboz
capital	Oghuz Yabgu State
capital	Oghuz Yabgu State
capital	Oghuz Yabgu State
capital	Marquisate of Ceva
capital	Marquisate of Ceva
capital	Marquisate of Ceva
capital	Kingdom of Katsina
capital	Kingdom of Katsina
capital	Kingdom of Katsina
capital	Old Pahang kingdom
capital	Old Pahang kingdom
capital	Old Pahang kingdom
capital	History of Katsina
capital	History of Katsina
capital	History of Katsina
capital	Tomaras of Gwalior
capital	Tomaras of Gwalior
capital	Tomaras of Gwalior
capital	County of Rietberg
capital	County of Rietberg
capital	County of Rietberg
capital	Sultanate of Bacan
capital	Sultanate of Bacan
capital	Sultanate of Bacan
capital	Province of Alsace
capital	Province of Alsace
capital	Province of Alsace
capital	Satrapy of Armenia
capital	Satrapy of Armenia
capital	Satrapy of Armenia
capital	Kingdom of Kaimana
capital	Kingdom of Kaimana
capital	Kingdom of Kaimana
capital	Swedish Gold Coast
capital	Swedish Gold Coast
capital	Swedish Gold Coast
capital	Sultanate of Lahej
capital	Sultanate of Lahej
capital	Sultanate of Lahej
capital	County of Neipperg
capital	County of Neipperg
capital	County of Neipperg
capital	26 Baku Commissars
capital	26 Baku Commissars
capital	26 Baku Commissars
capital	Duchy of Pomerelia
capital	Duchy of Pomerelia
capital	Duchy of Pomerelia
capital	County of Provence
capital	County of Provence
capital	County of Provence
capital	Kingdom of Karagwe
capital	Kingdom of Karagwe
capital	Kingdom of Karagwe
capital	Kingdom of Wolaita
capital	Kingdom of Wolaita
capital	Kingdom of Wolaita
capital	Kingdom of Isandra
capital	Kingdom of Isandra
capital	Kingdom of Isandra
capital	Azov-Black Sea Krai
capital	Azov-Black Sea Krai
capital	Azov-Black Sea Krai
capital	Antigua and Barbuda
capital	Antigua and Barbuda
capital	Antigua and Barbuda
capital	Bishopric of Dorpat
capital	Bishopric of Dorpat
capital	Bishopric of Dorpat
capital	Mac William Íochtar
capital	Mac William Íochtar
capital	Mac William Íochtar
capital	State of Somaliland
capital	State of Somaliland
capital	State of Somaliland
capital	Electorate of Baden
capital	Electorate of Baden
capital	Electorate of Baden
capital	New Sudan (country)
capital	New Sudan (country)
capital	New Sudan (country)
capital	Wu (Zhang Shicheng)
capital	Wu (Zhang Shicheng)
capital	Wu (Zhang Shicheng)
capital	Banda State (Ghana)
capital	Banda State (Ghana)
capital	Banda State (Ghana)
capital	Lordship of Mechelen
capital	Lordship of Mechelen
capital	Lordship of Mechelen
capital	Marquisate of Incisa
capital	Marquisate of Incisa
capital	Marquisate of Incisa
capital	Khanate of Karganrud
capital	Khanate of Karganrud
capital	Khanate of Karganrud
